Y,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
1.4999999999999998,0.0,38279995459826683_2009,0.25,NOT,2.0,0.75,0.0,0.82915619758885,True,1.5,2,1,4,3,0,4,0,4,1,1.0,0.75,0.0,0.4330127018922193,0.0,1.4999999999999998,3.0,1.5,1.0,0.8660254037844386,0.0
1.6218615177038687,0.8,38279995511846324_2010,0.35,NOT,3.0,1.4,0.0,1.2,True,1.3,2,1,5,7,0,5,0,5,1,2.0,1.4,0.0,0.8,0.0,1.6218615177038687,4.0,2.8,2.0,0.9797958971132712,0.6
1.7584736519598725,0.39999999999999997,38279995558670624_2011,0.4,NOT,3.0,1.6,0.0,1.019803902718557,False,1.3,2,2,5,8,0,5,0,4,1,3.0,1.6,0.0,1.019803902718557,0.25,1.7584736519598725,4.0,3.2,2.0,0.7483314773547883,0.46153846153846156
4.507609068674054,0.5833333333333334,38279995663801141_2012,0.3333333333333333,NOT,2.0,1.0,0.0,0.7071067811865476,True,1.3333333333333333,2,1,4,4,0,4,0,4,1,2.0,1.0,0.0,0.7071067811865476,0.0,4.507609068674054,3.0,2.0,1.0,0.7071067811865476,0.6
4.880854419682405,0.5277777777777778,38279995688290957_2013,0.3,NOT,2.0,1.5,0.0,0.7637626158259734,False,1.6,3,3,6,9,0,6,0,4,1,3.0,1.5,0.0,1.118033988749895,0.2222222222222222,4.880854419682405,4.0,3.0,1.0,1.1547005383792515,0.5625
2.136206984748936,0.6,38279995835485603_2014,0.35,NOT,3.0,1.4,0.0,1.019803902718557,False,1.4,2,2,5,7,0,5,0,4,1,3.0,1.4,0.0,1.019803902718557,0.2857142857142857,2.136206984748936,4.0,2.8,1.0,1.1661903789690602,0.5454545454545454
5.344474160940026,0.8055555555555555,38279995840157499_2015,0.36666666666666664,NOT,3.0,1.8333333333333333,0.0,1.0671873729054748,False,1.3333333333333333,2,2,6,11,0,6,0,5,1,4.0,1.8333333333333333,0.0,1.2133516482134197,0.18181818181818182,5.344474160940026,5.0,3.6666666666666665,2.0,1.247219128924647,0.6666666666666666
1.0502100630210074,0.4777777777777778,38279995891929730_2016,0.26666666666666666,NOT,2.0,1.3333333333333333,0.0,0.9428090415820634,False,1.5333333333333334,2,2,6,8,0,6,0,5,1,3.0,1.3333333333333333,0.0,0.9428090415820634,0.25,1.0502100630210074,5.0,2.6666666666666665,1.0,1.4907119849998598,0.4
0.8910421112136305,0.6777777777777777,38279995912635385_2017,0.4,NOT,4.0,2.0,0.0,1.4142135623730951,False,1.4,2,4,6,12,0,6,0,3,1,3.0,2.0,0.0,1.0,0.5,0.8910421112136305,6.0,4.0,1.0,1.9148542155126762,0.6521739130434783
1.7499999999999998,0.4333333333333334,38279995918330844_2018,0.35,NOT,2.0,1.4,0.0,0.8,False,1.5,2,3,5,7,0,5,0,3,1,3.0,1.4,0.0,1.019803902718557,0.5714285714285714,1.7499999999999998,5.0,2.8,1.0,1.6,0.375
0.89008624364539,0.0,38279999938527896_2019,0.3333333333333333,NOT,2.0,1.0,0.0,0.7071067811865476,False,1.6666666666666667,3,2,4,4,0,4,0,3,1,2.0,1.0,0.0,0.7071067811865476,0.5,0.89008624364539,3.0,2.0,1.0,1.0,0.0
1.7253243712550148,0.6944444444444445,38280000096767358_2020,0.4,NOT,4.0,2.0,0.0,1.2909944487358056,False,1.3333333333333333,2,4,6,12,0,6,0,3,1,4.0,2.0,0.0,1.2909944487358056,0.3333333333333333,1.7253243712550148,6.0,4.0,1.0,1.5275252316519468,0.75
1.3053354776531045,0.6333333333333333,38280000111647284_2021,0.36666666666666664,NOT,3.0,1.8333333333333333,0.0,1.0671873729054748,False,1.4666666666666666,2,4,6,11,0,6,0,3,1,4.0,1.8333333333333333,0.0,1.3437096247164249,0.5454545454545454,1.3053354776531045,7.0,3.6666666666666665,1.0,2.1343747458109497,0.47368421052631576
1.2747548783981961,0.6777777777777777,38280000114975073_2022,0.36666666666666664,NOT,3.0,1.8333333333333333,0.0,0.8975274678557507,False,1.4,2,4,6,11,0,6,0,3,1,3.0,1.8333333333333333,0.0,1.0671873729054748,0.36363636363636365,1.2747548783981961,6.0,3.6666666666666665,1.0,1.699673171197595,0.6521739130434783
1.0151294522759393,0.0,38280000285635757_2023,0.26666666666666666,NOT,3.0,1.3333333333333333,0.0,0.9428090415820634,False,1.8,3,2,6,8,0,6,0,4,1,3.0,1.3333333333333333,0.0,0.9428090415820634,0.5,1.0151294522759393,4.0,2.6666666666666665,1.0,1.1055415967851332,0.0
1.1249999999999998,0.6,38280000334863858_2024,0.35,NOT,3.0,1.4,0.0,1.019803902718557,False,1.4,2,2,5,7,0,5,0,4,1,3.0,1.4,0.0,1.019803902718557,0.2857142857142857,1.1249999999999998,4.0,2.8,1.0,1.1661903789690602,0.5454545454545454
